DUID,regime,q,norm,ratio,lo,hi,price,plo,phi,n_mth
TORRB2,DP,0.8,MAXAVAIL,127.537594670049,91.8507976755856,142.843657620046,16595.02,15490.7,16595.02,27
TORRB2,DN,0.8,MAXAVAIL,125.472778207893,75.8349858984668,140.277935097759,16595.02,15294.595,16595.02,27
TORRB2,DP,0.85,MAXAVAIL,127.537594670049,91.8507976755856,142.843657620046,16595.02,15490.7,16595.02,27
TORRB2,DN,0.85,MAXAVAIL,125.472778207893,82.7120863114212,140.277935097759,16595.02,15490.7,16595.02,27
TORRB2,DP,0.9,MAXAVAIL,127.537594670049,91.8507976755856,142.843657620046,16595.02,15490.7,16595.02,27
TORRB2,DN,0.9,MAXAVAIL,125.472778207893,82.7120863114212,140.277935097759,16595.02,15490.7,16595.02,27
TORRB2,DP,0.95,MAXAVAIL,127.537594670049,91.8507976755856,142.843657620046,16595.02,15490.7,16595.02,27
TORRB2,DN,0.95,MAXAVAIL,125.472778207893,82.7120863114212,140.277935097759,16595.02,15490.7,16595.02,27
TORRB2,DP,1,MAXAVAIL,127.537594670049,91.8507976755856,142.843657620046,16595.02,15490.7,16595.02,27
TORRB2,DN,1,MAXAVAIL,125.472778207893,82.7120863114212,140.277935097759,16595.02,15490.7,16595.02,27
TORRB2,DP,0.05,registered,127.537594670049,82.7120863114212,142.843657620046,15490.7,15490.7,16595.02,27
TORRB2,DN,0.05,registered,0.1,0.1,0.1,-999.7,-999.8,-999.4,27
TORRB2,DP,0.1,registered,127.537594670049,82.7120863114212,142.843657620046,15490.7,15490.7,16595.02,27
TORRB2,DN,0.1,registered,0.1,0.1,0.1,-999.7,-999.8,-999.4,27
TORRB2,DP,0.15,registered,127.537594670049,82.7120863114212,142.843657620046,15490.7,15490.7,16595.02,27
TORRB2,DN,0.15,registered,0.1,0.1,0.1,-999.7,-999.8,-999.4,27
TORRB2,DP,0.2,registered,127.537594670049,82.7120863114212,142.843657620046,15490.7,15490.7,16595.02,27
TORRB2,DN,0.2,registered,0.1,0.1,0.1,-999.7,-999.8,-999.4,27
TORRB2,DP,0.25,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.25,registered,1.22727656198107,0.1,4.02367743478231,175.93,-999.7,560.765,27
TORRB2,DP,0.3,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.3,registered,1.22727656198107,0.1,4.02367743478231,229.85,-999.7,560.765,27
TORRB2,DP,0.35,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.35,registered,118.309041808419,2.16869099700811,135.086989281512,15500,349.375,16595.02,27
TORRB2,DP,0.4,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.4,registered,118.309041808419,2.16869099700811,135.086989281512,15500,349.375,16595.02,27
TORRB2,DP,0.45,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.45,registered,121.358051966162,2.88131650027319,137.689217214602,16595.02,455.33,16595.02,27
TORRB2,DP,0.5,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.5,registered,121.358051966162,51.8966980880515,137.689217214602,16595.02,12914.75,16595.02,27
TORRB2,DP,0.55,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.55,registered,121.358051966162,51.8966980880515,137.689217214602,16595.02,12914.75,16595.02,27
TORRB2,DP,0.6,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.6,registered,121.358051966162,51.8966980880515,137.689217214602,16595.02,12914.75,16595.02,27
TORRB2,DP,0.65,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.65,registered,121.358051966162,51.8966980880515,137.689217214602,16595.02,12914.75,16595.02,27
TORRB2,DP,0.7,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.7,registered,121.358051966162,51.8966980880515,137.689217214602,16595.02,12914.75,16595.02,27
TORRB2,DP,0.75,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.75,registered,125.472778207893,75.8349858984668,140.277935097759,16595.02,15294.595,16595.02,27
TORRB2,DP,0.8,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.8,registered,125.472778207893,75.8349858984668,140.277935097759,16595.02,15294.595,16595.02,27
TORRB2,DP,0.85,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.85,registered,125.472778207893,82.7120863114212,140.277935097759,16595.02,15490.7,16595.02,27
TORRB2,DP,0.9,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.9,registered,125.472778207893,82.7120863114212,140.277935097759,16595.02,15490.7,16595.02,27
TORRB2,DP,0.95,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,0.95,registered,125.472778207893,82.7120863114212,140.277935097759,16595.02,15490.7,16595.02,27
TORRB2,DP,1,registered,127.563107291507,91.9059412403297,142.88652357712,16600,15500,16600,27
TORRB2,DN,1,registered,125.472778207893,82.7120863114212,140.277935097759,16595.02,15490.7,16595.02,27
DRYCGT1,UP,0.05,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.05,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.05,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.05,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.05,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.1,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.1,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.1,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.1,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.1,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.15,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.15,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.15,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.15,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.15,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.2,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.2,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.2,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.2,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.2,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.25,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.25,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.25,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.25,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.25,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.3,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.3,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.3,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.3,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.3,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.35,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.35,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.35,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.35,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.35,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.4,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.4,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.4,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.4,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.4,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.45,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.45,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.45,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.45,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.45,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.5,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.5,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.5,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.5,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.5,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.55,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.55,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.55,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.55,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.55,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.6,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.6,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.6,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.6,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.6,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.65,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.65,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.65,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.65,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.65,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.7,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.7,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.7,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.7,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.7,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.75,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.75,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.75,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.75,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.75,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.8,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.8,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.8,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.8,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.8,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.85,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.85,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.85,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.85,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.85,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.9,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.9,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.9,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.9,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.9,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.95,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.95,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.95,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.95,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.95,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,1,MAXAVAIL,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,1,MAXAVAIL,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,1,MAXAVAIL,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,1,MAXAVAIL,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,1,MAXAVAIL,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.05,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.05,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.05,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.05,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.05,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.1,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.1,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.1,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.1,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.1,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.15,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.15,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.15,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.15,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.15,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.2,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.2,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.2,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.2,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.2,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.25,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.25,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.25,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.25,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.25,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.3,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.3,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.3,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.3,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.3,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.35,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.35,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.35,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.35,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.35,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.4,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.4,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.4,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.4,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.4,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.45,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.45,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.45,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.45,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.45,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.5,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.5,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.5,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.5,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.5,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.55,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.55,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.55,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.55,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.55,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.6,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.6,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.6,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.6,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.6,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.65,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.65,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.65,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.65,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.65,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.7,registered,31.4958454247693,24.0450397621405,39.0828613533718,4605.08,4605.08,13114.43,7
DRYCGT2,UP,0.7,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.7,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.7,registered,35.257823893946,27.5970821951969,39.0828613533718,8855.145,4595.86,13114.43,6
DRYCGT3,DN,0.7,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.75,registered,39.0828613533718,26.6073059289984,63.9223483709856,13114.43,4605.08,13114.43,7
DRYCGT2,UP,0.75,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.75,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.75,registered,39.0828613533718,33.3453051642331,76.3420918797925,13114.43,6725.5025,13114.43,6
DRYCGT3,DN,0.75,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.8,registered,39.0828613533718,26.6073059289984,63.9223483709856,13114.43,4605.08,13114.43,7
DRYCGT2,UP,0.8,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
DRYCGT2,DN,0.8,registered,39.0828613533718,39.0828613533718,74.3379081734289,13114.43,13114.43,13114.43,3
DRYCGT3,UP,0.8,registered,39.0828613533718,33.3453051642331,76.3420918797925,13114.43,6725.5025,13114.43,6
DRYCGT3,DN,0.8,registered,39.0828613533718,35.8917745438845,56.7103847634003,13114.43,10984.7875,13114.43,4
DRYCGT1,UP,0.85,registered,39.0828613533718,26.6073059289984,63.9223483709856,13114.43,4605.08,13114.43,7
DRYCGT2,UP,0.85,registered,88.6819497367496,56.0595696583411,107.753889424467,15486.05,13114.43,15486.05,7
